Displacement,Force
0.0,0.9313757301646044
0.20202020202020154,1.4310749186503713
0.404040404040404,1.9820947712418304
0.6060606060606055,2.5629248865466265
0.808080808080808,3.1794141155141156
1.0101010101010095,3.8307288771161496
1.212121212121212,4.511462261479295
1.4141414141414135,5.21402882154882
1.616161616161616,5.929766388053789
1.8181818181818175,6.67201304499487
2.02020202020202,7.408206903651904
2.2222222222222214,8.135279126088529
2.424242424242424,8.867049223579073
2.6262626262626263,9.598213327991456
2.828282828282828,10.344455819159483
3.0303030303030303,11.080876181001939
3.232323232323232,11.803145916507733
3.4343434343434343,12.54490817843344
3.636363636363636,13.28720376068376
3.8383838383838382,14.024327932529866
4.040404040404041,14.76840489365234
4.242424242424241,15.535267666564634
4.444444444444444,16.301293971255607
4.646464646464646,17.077784859422437
4.848484848484849,17.853348612158065
5.050505050505049,18.652464416896233
5.252525252525252,19.45805994750764
5.454545454545454,20.263374655647382
5.656565656565657,21.100560973430532
5.858585858585859,21.95466647404331
6.06060606060606,22.794256580732693
6.262626262626262,23.661766636514397
6.4646464646464645,24.543154832640127
6.666666666666667,25.458643033509702
6.868686868686868,26.371747127996382
7.07070707070707,27.306432233440635
7.2727272727272725,28.255579553106827
7.474747474747475,29.209196301247776
7.676767676767676,30.189375601789028
7.878787878787878,31.187192012432018
8.08080808080808,32.21144365111997
8.282828282828284,33.2471560731695
8.484848484848484,34.26811640358519
8.686868686868685,35.34721439662004
8.88888888888889,36.451642602495546
9.09090909090909,37.552520350984594
9.292929292929294,38.67236831908833
9.494949494949495,39.8265851108705
9.696969696969695,40.98757315442987
9.8989898989899,42.17112412181516
10.1010101010101,43.385922844777895
10.303030303030301,44.62448130292827
10.505050505050505,45.87563360744486
10.707070707070706,47.12724850677741
10.90909090909091,48.424364524028164
11.11111111111111,49.75112979066022
11.313131313131311,51.074607946674824
11.515151515151516,52.421651572105795
11.717171717171716,53.7902031788473
11.919191919191917,55.200658808755776
12.121212121212121,56.61277678630024
12.323232323232322,58.03460356506238
12.525252525252522,59.50892646789362
12.727272727272727,60.98970419389979
12.929292929292927,62.46604164028343
13.131313131313131,63.98087121495404
13.333333333333332,65.53372934318308
13.535353535353533,67.07838841620772
13.737373737373737,68.63373312678063
13.939393939393938,70.22846063505186
14.141414141414138,71.82111300771692
14.343434343434343,73.43115621153258
14.545454545454543,75.04064937335058
14.747474747474747,76.65762059727713
14.949494949494948,78.28796429325304
15.151515151515149,79.8788012527233
15.353535353535353,81.47047020933978
15.555555555555554,83.04188023329642
15.757575757575758,84.5716759094031
15.959595959595958,86.07405641025643
