0.00000000,-0.00000000
0.05050502,0.02972381
0.10101003,0.05939853
0.15151504,0.08902830
0.20202045,0.11861211
0.25252545,0.14814958
0.30303046,0.17764102
0.35353550,0.20708653
0.40404013,0.23648597
0.45454514,0.26583987
0.50505012,0.29514810
0.55555516,0.32441077
0.60606015,0.35362789
0.65656519,0.38279963
0.70707023,0.41192603
0.75757521,0.44100720
0.80808026,0.47004321
0.85858524,0.49903414
0.90909028,0.52798009
0.95959526,0.55688113
1.01010025,0.58573741
1.06060529,0.61454886
1.11111033,0.64331573
1.16161537,0.67203808
1.21212029,0.70071590
1.26262534,0.72934932
1.31313038,0.75793844
1.36363542,0.78648335
1.41414046,0.81498408
1.46464539,0.84344077
1.51515043,0.87185347
1.56565547,0.90022230
1.61616051,0.92854732
1.66666543,0.95682859
1.71717048,0.98506624
1.76767552,1.01326025
1.81818056,1.04141092
1.86868548,1.06951809
1.91919053,1.09758198
1.96969950,1.12560475
2.02020454,1.15358222
2.07070947,1.18151653
2.12121439,1.20940793
2.17171955,1.23725641
2.22222447,1.26506209
2.27272964,1.29282498
2.32323456,1.32054520
2.37373948,1.34822285
2.42424464,1.37585795
2.47474957,1.40345061
2.52525473,1.43100095
2.57575965,1.45850897
2.62626457,1.48597479
2.67676973,1.51339841
2.72727466,1.54078019
2.77777958,1.56811988
2.82828474,1.59541762
2.87878966,1.62267363
2.92929482,1.64988792
2.97979975,1.67706060
3.03030467,1.70419157
3.08080983,1.73128116
3.13131475,1.75832927
3.18181992,1.78533614
3.23232484,1.81230164
3.28282976,1.83922589
3.33333492,1.86610913
3.38383985,1.89295137
3.43434477,1.91975248
3.48484993,1.94651282
3.53535485,1.97323239
3.58586001,1.99991119
3.63636494,2.02654934
3.68686986,2.05314684
3.73737502,2.07970381
3.78787994,2.10622048
3.83838487,2.13269663
3.88889003,2.15913248
