0.00000000,-0.00000000
0.05050500,0.02968737
0.10101000,0.05928497
0.15151501,0.08879270
0.20202000,0.11820798
0.25252500,0.14752911
0.30303001,0.17675513
0.35353500,0.20588526
0.40404001,0.23491897
0.45454499,0.26385587
0.50505000,0.29269570
0.55555499,0.32143825
0.60606003,0.35008344
0.65656501,0.37863114
0.70706999,0.40708143
0.75757498,0.43543422
0.80808002,0.46368963
0.85858500,0.49184769
0.90908998,0.51990855
0.95959502,0.54787230
1.01010001,0.57573903
1.06060505,0.60350895
1.11110997,0.63118219
1.16161501,0.65875894
1.21212006,0.68623942
1.26262498,0.71362370
1.31313002,0.74091214
1.36363494,0.76810479
1.41413999,0.79520202
1.46464503,0.82220387
1.51514995,0.84911072
1.56565499,0.87592280
1.61616004,0.90264022
1.66666496,0.92926335
1.71717000,0.95579237
1.76767504,0.98222756
1.81817997,1.00856912
1.86868501,1.03481734
1.91919005,1.06097257
1.96969497,1.08703494
2.02020001,1.11300468
2.07070494,1.13888228
2.12121010,1.16466773
2.17171502,1.19036150
2.22221994,1.21596384
2.27272511,1.24147487
2.32323003,1.26689506
2.37373495,1.29222465
2.42424011,1.31746376
2.47474504,1.34261286
2.52524996,1.36767220
2.57575488,1.39264202
2.62626004,1.41752255
2.67676497,1.44231415
2.72726989,1.46701717
2.77777505,1.49163175
2.82827997,1.51615822
2.87878489,1.54059696
2.92929006,1.56494820
2.97979498,1.58921230
3.03029990,1.61338937
3.08080506,1.63747978
3.13130999,1.66148400
3.18181491,1.68540204
3.23232007,1.70923448
3.28282499,1.73298132
3.33332992,1.75664306
3.38383508,1.78021991
3.43434000,1.80371225
3.48484492,1.82712018
3.53535008,1.85044420
3.58585501,1.87368464
3.63635993,1.89684153
3.68686509,1.91991544
3.73737001,1.94290638
3.78787494,1.96581495
3.83838010,1.98864126
3.88888502,2.01138568
3.93938994,2.03404856
3.98989511,2.05662990
4.04040003,2.07913041
