0.00000000,-0.00000000
0.05050515,0.01192946
0.10101029,0.02383715
0.15151504,0.03572751
0.20202018,0.04759927
0.25252533,0.05945236
0.30303049,0.07128682
0.35353562,0.08310268
0.40404037,0.09489989
0.45454511,0.10667855
0.50505149,0.11843909
0.55555373,0.13018022
0.60606015,0.14190388
0.65656650,0.15360914
0.70707291,0.16529603
0.75757515,0.17696366
0.80808157,0.18861394
0.85858792,0.20024595
0.90909022,0.21185879
0.95959657,0.22345440
1.01010299,0.23503184
1.06060529,0.24659024
1.11111164,0.25813147
1.16161799,0.26965466
1.21212029,0.28115889
1.26262665,0.29264608
1.31313300,0.30411533
1.36363530,0.31556574
1.41414165,0.32699916
1.46464801,0.33841476
1.51515031,0.34981161
1.56565666,0.36119160
1.61616313,0.37255386
1.66666532,0.38389748
1.71717179,0.39522433
1.76767814,0.40653357
1.81818044,0.41782424
1.86868680,0.42909828
1.91919315,0.44035473
1.96969545,0.45159280
2.02020192,0.46281430
2.07070827,0.47401834
2.12121463,0.48520496
2.17171693,0.49637330
2.22222328,0.50752521
2.27272964,0.51865977
2.32323194,0.52977622
2.37373829,0.54087627
2.42424464,0.55195910
2.47474694,0.56302387
2.52525330,0.57407236
2.57575965,0.58510375
2.62626195,0.59611714
2.67676830,0.60711437
2.72727466,0.61809462
2.77777696,0.62905693
2.82828331,0.64000320
2.87878966,0.65093255
2.92929196,0.66184413
2.97979832,0.67273974
3.03030467,0.68361849
3.08080697,0.69447958
3.13131332,0.70532477
3.18181992,0.71615320
3.23232198,0.72696406
3.28282857,0.73775917
3.33333492,0.74853760
3.38383722,0.75929856
3.43434358,0.77004379
3.48484993,0.78077251
3.53535628,0.79148465
3.58585858,0.80217946
3.63636494,0.81285870
3.68687129,0.82352149
3.73737359,0.83416706
3.78787994,0.84479713
3.83838630,0.85541081
3.88888860,0.86600739
3.93939495,0.87658852
3.98990130,0.88715345
4.04040384,0.89770126
4.09090996,0.90823376
