0.00000000,-0.00000000
0.05050491,0.01527350
0.10100982,0.03051316
0.15151514,0.04572333
0.20202005,0.06090215
0.25252497,0.07604961
0.30302987,0.09116565
0.35353521,0.10625037
0.40404010,0.12130349
0.45454460,0.13632503
0.50504911,0.15131514
0.55555362,0.16627383
0.60605806,0.18120115
0.65656674,0.19609836
0.70707119,0.21096307
0.75757569,0.22579654
0.80808020,0.24059884
0.85858470,0.25537002
0.90908921,0.27011016
0.95959371,0.28481930
1.01009822,0.29949751
1.06060684,0.31414607
1.11111128,0.32876262
1.16161585,0.34334847
1.21212029,0.35790366
1.26262474,0.37242824
1.31312931,0.38692233
1.36363375,0.40138599
1.41413832,0.41581926
1.46464694,0.43022344
1.51515138,0.44459620
1.56565595,0.45893881
1.61616039,0.47325134
1.66666496,0.48753390
1.71716940,0.50178653
1.76767385,0.51600927
1.81817842,0.53020227
1.86868703,0.54436672
1.91919148,0.55850041
1.96969604,0.57260454
2.02020049,0.58667916
2.07070494,0.60072440
2.12120938,0.61474031
2.17171407,0.62872702
2.22221851,0.64268446
2.27272296,0.65661287
2.32323170,0.67051339
2.37373614,0.68438381
2.42424059,0.69822538
2.47474504,0.71203810
2.52524948,0.72582215
2.57575417,0.73957753
2.62625861,0.75330436
2.67676306,0.76700264
2.72727180,0.78067362
2.77777624,0.79431516
2.82828069,0.80792844
2.87878513,0.82151347
2.92928958,0.83507043
2.97979426,0.84859926
3.03029871,0.86210018
3.08080316,0.87557316
3.13131189,0.88901943
3.18181634,0.90243679
3.23232079,0.91582650
3.28282523,0.92918861
3.33332992,0.94252312
3.38383436,0.95583022
3.43433881,0.96910989
3.48484325,0.98236227
3.53535199,0.99558842
3.58585644,1.00878632
3.63636088,1.02195716
3.68686533,1.03510094
3.73737001,1.04821777
3.78787446,1.06130767
3.83837891,1.07437086
3.88888335,1.08740711
3.93939209,1.10041785
3.98989654,1.11340094
4.04040098,1.12635744
4.09090567,1.13928747
4.14140987,1.15219116
